token,coingecko_id,unlock_date,unlock_pct,category,has_hl_perp,vesting_type
CYBER,cyberconnect,2024-10-13,0.006111,noncirculating,true,step
UXD,uxd-stablecoin,2024-10-13,0.005958,insiders,false,step
UXD,uxd-stablecoin,2024-10-13,0.005198,privateSale,false,step
ADB,deepbook,2024-10-14,0.100000,airdrop,false,cliff
ADB,deepbook,2024-10-14,0.086198,noncirculating,false,cliff
APE,apecoin,2024-10-14,0.007344,noncirculating,true,step
ARB,arbitrum,2024-10-14,0.005613,insiders,true,step
CONX,connex,2024-10-14,0.013000,insiders,false,step
CONX,connex,2024-10-14,0.030275,noncirculating,false,step
PSP,paraswap,2024-10-14,0.008330,noncirculating,false,step
VANA,vana,2024-10-14,0.014283,noncirculating,false,step
QFI,quantixai,2024-10-16,0.023237,noncirculating,false,step
DBR,debridge,2024-10-17,0.100000,noncirculating,false,cliff
UXLINK,uxlink,2024-10-17,0.250000,insiders,false,cliff
UXLINK,uxlink,2024-10-17,0.050000,noncirculating,false,cliff
ZEX,zeta,2024-10-17,0.010694,insiders,false,step
ZEX,zeta,2024-10-17,0.008611,noncirculating,false,step
TANGO,contango,2024-10-21,0.153000,airdrop,false,cliff
TANGO,contango,2024-10-21,0.067000,publicSale,false,cliff
BICO,biconomy,2024-10-22,0.007502,community,false,step
AXL,axelar,2024-10-26,0.006277,insiders,false,step
AXL,axelar,2024-10-26,0.007447,noncirculating,false,step
AXL,axelar,2024-10-26,0.012652,privateSale,false,step
MEME,memecoin-2,2024-10-27,0.050000,airdrop,true,step
MEME,memecoin-2,2024-10-27,0.015000,other,true,cliff
GRASS,grass,2024-10-28,0.100000,airdrop,true,cliff
FLX,flowx-finance,2024-10-29,0.007750,community,false,step
STELLA,stellaswap,2024-10-29,0.015279,noncirculating,false,step
WLTH,common-wealth,2024-10-29,0.006960,insiders,false,cliff
NUM,numbers-protocol,2024-10-30,0.005400,community,false,step
TIA,celestia,2024-10-30,0.058080,insiders,true,cliff
TIA,celestia,2024-10-30,0.117480,privateSale,true,cliff
SUI,sui,2024-10-31,0.005478,noncirculating,true,step
CETUS,cetus-protocol,2024-11-01,0.008333,insiders,false,step
SD,stader,2024-11-03,0.005903,insiders,false,step
SD,stader,2024-11-03,0.005608,privateSale,false,step
ENS,ethereum-name-service,2024-11-07,0.009375,insiders,true,step
SWELL,swell-network,2024-11-07,0.085000,airdrop,false,cliff
SWELL,swell-network,2024-11-07,0.013553,publicSale,false,cliff
AGI,delysium,2024-11-08,0.011458,noncirculating,false,step
FLR,flare-networks,2024-11-08,0.007421,airdrop,false,step
FLR,flare-networks,2024-11-08,0.007417,community,false,step
FLR,flare-networks,2024-11-08,0.009670,insiders,false,step
CONX,connex,2024-11-13,0.013000,insiders,false,step
CONX,connex,2024-11-13,0.030275,noncirculating,false,step
CYBER,cyberconnect,2024-11-13,0.008000,community,true,step
CYBER,cyberconnect,2024-11-13,0.006111,noncirculating,true,step
CYBER,cyberconnect,2024-11-13,0.012500,other,true,step
CYBER,cyberconnect,2024-11-13,0.020933,privateSale,true,step
PSP,paraswap,2024-11-13,0.008330,noncirculating,false,step
UXD,uxd-stablecoin,2024-11-13,0.005958,insiders,false,step
VANA,vana,2024-11-13,0.014283,noncirculating,false,step
APE,apecoin,2024-11-14,0.007344,noncirculating,true,step
ARB,arbitrum,2024-11-14,0.005613,insiders,true,step
USUAL,usual,2024-11-14,0.006000,noncirculating,true,cliff
USUAL,usual,2024-11-14,0.075000,publicSale,true,cliff
QFI,quantixai,2024-11-16,0.023237,noncirculating,false,step
QI,benqi,2024-11-17,0.008333,insiders,false,step
QI,benqi,2024-11-17,0.012500,noncirculating,false,step
ZEX,zeta,2024-11-17,0.010694,insiders,false,step
ZEX,zeta,2024-11-17,0.008611,noncirculating,false,step
BICO,biconomy,2024-11-22,0.007502,community,false,step
AXL,axelar,2024-11-25,0.006277,insiders,false,step
AXL,axelar,2024-11-25,0.007447,noncirculating,false,step
HOLD,holdstation,2024-11-26,0.085000,insiders,false,cliff
FLX,flowx-finance,2024-11-29,0.007750,community,false,step
HYPE,hyperliquid,2024-11-29,0.060000,insiders,true,cliff
NUM,numbers-protocol,2024-11-30,0.005400,community,false,step
SUI,sui,2024-11-30,0.005478,noncirculating,true,step
CETUS,cetus-protocol,2024-12-01,0.008333,insiders,false,step
SD,stader,2024-12-03,0.005903,insiders,false,step
SD,stader,2024-12-03,0.005608,privateSale,false,step
F,synfutures,2024-12-06,0.075000,airdrop,false,cliff
F,synfutures,2024-12-06,0.035000,community,false,cliff
F,synfutures,2024-12-06,0.010000,noncirculating,false,cliff
JTO,jito-governance-token,2024-12-06,0.081667,insiders,true,cliff
JTO,jito-governance-token,2024-12-06,0.054000,privateSale,true,cliff
ENS,ethereum-name-service,2024-12-07,0.009375,insiders,true,step
FLR,flare-networks,2024-12-08,0.007421,airdrop,false,step
FLR,flare-networks,2024-12-08,0.007417,community,false,step
FLR,flare-networks,2024-12-08,0.009670,insiders,false,step
AGI,delysium,2024-12-09,0.011458,noncirculating,false,step
ME,magic-eden,2024-12-10,0.125000,airdrop,true,cliff
BLUE,bluefin,2024-12-11,0.098400,community,false,cliff
BLUE,bluefin,2024-12-11,0.028300,noncirculating,false,cliff
BLUE,bluefin,2024-12-11,0.045000,other,false,cliff
THE,thena,2024-12-12,0.036000,airdrop,false,cliff
THE,thena,2024-12-12,0.108000,insiders,false,cliff
CYBER,cyberconnect,2024-12-13,0.006111,noncirculating,true,step
UXD,uxd-stablecoin,2024-12-13,0.005958,insiders,false,step
APE,apecoin,2024-12-14,0.007344,noncirculating,true,step
ARB,arbitrum,2024-12-14,0.005613,insiders,true,step
CONX,connex,2024-12-14,0.013000,insiders,false,step
CONX,connex,2024-12-14,0.030275,noncirculating,false,step
PSP,paraswap,2024-12-14,0.008330,noncirculating,false,step
VANA,vana,2024-12-14,0.014283,noncirculating,false,step
QFI,quantixai,2024-12-16,0.023237,noncirculating,false,step
PENGU,pudgy-penguins,2024-12-17,0.123500,community,true,cliff
ZEX,zeta,2024-12-17,0.010694,insiders,false,step
ZEX,zeta,2024-12-17,0.008611,noncirculating,false,step
LISTA,lista,2024-12-19,0.005000,noncirculating,true,step
PEAQ,peaq-2,2024-12-19,0.075300,publicSale,false,cliff
BICO,biconomy,2024-12-22,0.007502,community,false,step
LVL,level,2024-12-25,0.066667,insiders,false,step
AXL,axelar,2024-12-26,0.006277,insiders,false,step
AXL,axelar,2024-12-26,0.007447,noncirculating,false,step
FLX,flowx-finance,2024-12-29,0.007750,community,false,step
NUM,numbers-protocol,2024-12-30,0.005400,community,false,step
SUI,sui,2024-12-31,0.005478,noncirculating,true,step
CETUS,cetus-protocol,2025-01-01,0.008333,insiders,false,step
SD,stader,2025-01-03,0.005903,insiders,false,step
SD,stader,2025-01-03,0.005608,privateSale,false,step
ENS,ethereum-name-service,2025-01-06,0.009375,insiders,true,step
AGI,delysium,2025-01-08,0.011458,noncirculating,false,step
AGI,delysium,2025-01-08,0.012778,privateSale,false,step
FLR,flare-networks,2025-01-08,0.007421,airdrop,false,step
FLR,flare-networks,2025-01-08,0.009670,insiders,false,step
UXD,uxd-stablecoin,2025-01-12,0.005958,insiders,false,step
CONX,connex,2025-01-13,0.013000,insiders,false,step
CONX,connex,2025-01-13,0.030275,noncirculating,false,step
CYBER,cyberconnect,2025-01-13,0.006111,noncirculating,true,step
PSP,paraswap,2025-01-13,0.008330,noncirculating,false,step
VANA,vana,2025-01-13,0.014283,noncirculating,false,step
APE,apecoin,2025-01-14,0.007344,noncirculating,true,step
ARB,arbitrum,2025-01-14,0.005613,insiders,true,step
SHADOW,shadow-2,2025-01-15,0.030000,community,false,cliff
SHADOW,shadow-2,2025-01-15,0.045000,noncirculating,false,cliff
DBR,debridge,2025-01-16,0.016667,insiders,false,step
DBR,debridge,2025-01-16,0.042500,noncirculating,false,step
DBR,debridge,2025-01-16,0.014167,privateSale,false,step
QFI,quantixai,2025-01-16,0.023237,noncirculating,false,step
ONDO,ondo-finance,2025-01-17,0.082500,insiders,true,step
ONDO,ondo-finance,2025-01-17,0.079205,noncirculating,true,step
ONDO,ondo-finance,2025-01-17,0.032256,privateSale,true,step
ZEX,zeta,2025-01-17,0.010694,insiders,false,step
ZEX,zeta,2025-01-17,0.008611,noncirculating,false,step
MELANIA,melania-meme,2025-01-19,0.200000,publicSale,true,cliff
BICO,biconomy,2025-01-21,0.007502,community,false,step
PLUME,plume,2025-01-21,0.042900,noncirculating,false,cliff
PLUME,plume,2025-01-21,0.070000,other,false,cliff
AXL,axelar,2025-01-25,0.006277,insiders,false,step
AXL,axelar,2025-01-25,0.007447,noncirculating,false,step
FLX,flowx-finance,2025-01-28,0.007750,community,false,step
STELLA,stellaswap,2025-01-28,0.015279,noncirculating,false,step
WLTH,common-wealth,2025-01-28,0.014000,insiders,false,cliff
NUM,numbers-protocol,2025-01-29,0.005400,community,false,step
SUI,sui,2025-01-30,0.005478,noncirculating,true,step
CETUS,cetus-protocol,2025-01-31,0.008333,insiders,false,step
SD,stader,2025-02-02,0.005903,insiders,false,step
SD,stader,2025-02-02,0.005608,privateSale,false,step
BERA,berachain-bera,2025-02-06,0.158000,airdrop,true,cliff
BERA,berachain-bera,2025-02-06,0.095000,insiders,true,cliff
ENS,ethereum-name-service,2025-02-06,0.009375,insiders,true,step
FLR,flare-networks,2025-02-07,0.007421,airdrop,false,step
FLR,flare-networks,2025-02-07,0.009670,insiders,false,step
AGI,delysium,2025-02-08,0.011458,noncirculating,false,step
ATH,aethir,2025-02-10,0.015000,airdrop,false,cliff
LAYER,solayer,2025-02-10,0.120000,airdrop,true,cliff
LAYER,solayer,2025-02-10,0.060000,community,true,cliff
LAYER,solayer,2025-02-10,0.027019,noncirculating,true,step
LAYER,solayer,2025-02-10,0.030000,publicSale,true,cliff
CYBER,cyberconnect,2025-02-12,0.008000,community,true,step
CYBER,cyberconnect,2025-02-12,0.006111,noncirculating,true,step
CYBER,cyberconnect,2025-02-12,0.012500,other,true,step
CYBER,cyberconnect,2025-02-12,0.020933,privateSale,true,step
UXD,uxd-stablecoin,2025-02-12,0.005958,insiders,false,step
APE,apecoin,2025-02-13,0.007344,noncirculating,true,step
ARB,arbitrum,2025-02-13,0.005613,insiders,true,step
CONX,connex,2025-02-13,0.013000,insiders,false,step
CONX,connex,2025-02-13,0.030275,noncirculating,false,step
IP,story-2,2025-02-13,0.200000,community,true,cliff
IP,story-2,2025-02-13,0.050000,insiders,true,cliff
PSP,paraswap,2025-02-13,0.008330,noncirculating,false,step
VANA,vana,2025-02-13,0.014283,noncirculating,false,step
QFI,quantixai,2025-02-15,0.023237,noncirculating,false,step
QFI,quantixai,2025-02-15,0.033333,privateSale,false,step
QI,benqi,2025-02-16,0.008333,insiders,false,step
ZEX,zeta,2025-02-16,0.010694,insiders,false,step
ZEX,zeta,2025-02-16,0.008611,noncirculating,false,step
MELANIA,melania-meme,2025-02-18,0.030000,insiders,true,cliff
KAITO,kaito,2025-02-20,0.120000,airdrop,true,cliff
KAITO,kaito,2025-02-20,0.050000,community,true,cliff
KAITO,kaito,2025-02-20,0.018750,community,true,step
KAITO,kaito,2025-02-20,0.071400,noncirculating,true,cliff
BICO,biconomy,2025-02-21,0.007502,community,false,step
AXL,axelar,2025-02-25,0.006277,insiders,false,step
AXL,axelar,2025-02-25,0.007447,noncirculating,false,step
FLX,flowx-finance,2025-02-28,0.007750,community,false,step
NUM,numbers-protocol,2025-03-01,0.005400,community,false,step
SUI,sui,2025-03-02,0.005478,noncirculating,true,step
CETUS,cetus-protocol,2025-03-03,0.008333,insiders,false,step
SD,stader,2025-03-04,0.005903,insiders,false,step
SD,stader,2025-03-04,0.005608,privateSale,false,step
ENS,ethereum-name-service,2025-03-08,0.009375,insiders,true,step
FLR,flare-networks,2025-03-09,0.007421,airdrop,false,step
FLR,flare-networks,2025-03-09,0.009670,insiders,false,step
AGI,delysium,2025-03-10,0.011458,noncirculating,false,step
CYBER,cyberconnect,2025-03-14,0.006111,noncirculating,true,step
UXD,uxd-stablecoin,2025-03-14,0.005958,insiders,false,step
CONX,connex,2025-03-15,0.013000,insiders,false,step
CONX,connex,2025-03-15,0.030275,noncirculating,false,step
PSP,paraswap,2025-03-15,0.008330,noncirculating,false,step
VANA,vana,2025-03-15,0.014283,noncirculating,false,step
APE,apecoin,2025-03-16,0.007344,noncirculating,true,step
ARB,arbitrum,2025-03-16,0.005613,insiders,true,step
QFI,quantixai,2025-03-18,0.023237,noncirculating,false,step
QFI,quantixai,2025-03-18,0.033333,privateSale,false,step
ZEX,zeta,2025-03-19,0.010694,insiders,false,step
ZEX,zeta,2025-03-19,0.008611,noncirculating,false,step
LISTA,lista,2025-03-20,0.005000,noncirculating,true,step
MELANIA,melania-meme,2025-03-20,0.022500,insiders,true,step
BICO,biconomy,2025-03-23,0.007502,community,false,step
AXL,axelar,2025-03-27,0.006277,insiders,false,step
AXL,axelar,2025-03-27,0.007447,noncirculating,false,step
WAL,walrus-2,2025-03-27,0.100000,airdrop,false,cliff
WAL,walrus-2,2025-03-27,0.010000,insiders,false,cliff
WAL,walrus-2,2025-03-27,0.138000,noncirculating,false,cliff
FLX,flowx-finance,2025-03-30,0.007750,community,false,step
GUN,gunz,2025-03-31,0.070000,community,false,cliff
GUN,gunz,2025-03-31,0.051050,noncirculating,false,cliff
NUM,numbers-protocol,2025-03-31,0.005400,community,false,step
SUI,sui,2025-04-01,0.005478,noncirculating,true,step
CETUS,cetus-protocol,2025-04-02,0.008333,insiders,false,step
W,wormhole,2025-04-02,0.030000,insiders,true,cliff
W,wormhole,2025-04-02,0.106750,insiders,true,step
STO,stakestone,2025-04-03,0.138500,community,false,cliff
STO,stakestone,2025-04-03,0.091300,noncirculating,false,cliff
SD,stader,2025-04-04,0.005903,insiders,false,step
SD,stader,2025-04-04,0.005608,privateSale,false,step
ENS,ethereum-name-service,2025-04-08,0.009375,insiders,true,step
BIGTIME,big-time,2025-04-09,0.100000,community,true,step
BIGTIME,big-time,2025-04-09,0.033333,noncirculating,true,step
FLR,flare-networks,2025-04-09,0.007421,airdrop,false,step
FLR,flare-networks,2025-04-09,0.009670,insiders,false,step
SAGA,saga-2,2025-04-09,0.050000,insiders,true,cliff
SAGA,saga-2,2025-04-09,0.050000,privateSale,true,cliff
TNSR,tensor,2025-04-09,0.090000,insiders,true,cliff
AGI,delysium,2025-04-10,0.008333,insiders,false,step
AGI,delysium,2025-04-10,0.011458,noncirculating,false,step
AGI,delysium,2025-04-10,0.012778,privateSale,false,step
BABY,babylon,2025-04-10,0.240000,noncirculating,true,cliff
BB,bouncebit,2025-04-11,0.010500,privateSale,false,step
CONX,connex,2025-04-14,0.013000,insiders,false,step
CONX,connex,2025-04-14,0.030275,noncirculating,false,step
CYBER,cyberconnect,2025-04-14,0.006111,noncirculating,true,step
UXD,uxd-stablecoin,2025-04-14,0.005958,insiders,false,step
VANA,vana,2025-04-14,0.014283,noncirculating,false,step
APE,apecoin,2025-04-15,0.007344,noncirculating,true,step
ARB,arbitrum,2025-04-15,0.005613,insiders,true,step
PSP,paraswap,2025-04-15,0.008330,noncirculating,false,step
DBR,debridge,2025-04-17,0.016667,insiders,false,step
DBR,debridge,2025-04-17,0.042500,noncirculating,false,step
DBR,debridge,2025-04-17,0.014167,privateSale,false,step
OMNI,omni-network,2025-04-17,0.071875,insiders,true,cliff
OMNI,omni-network,2025-04-17,0.051719,insiders,true,step
OMNI,omni-network,2025-04-17,0.066867,privateSale,true,cliff
OMNI,omni-network,2025-04-17,0.033433,privateSale,true,step
QFI,quantixai,2025-04-17,0.023237,noncirculating,false,step
QFI,quantixai,2025-04-17,0.033333,privateSale,false,step
ZEX,zeta,2025-04-18,0.010694,insiders,false,step
ZEX,zeta,2025-04-18,0.008611,noncirculating,false,step
MELANIA,melania-meme,2025-04-20,0.022500,insiders,true,step
BICO,biconomy,2025-04-23,0.007502,community,false,step
SAFE,safe,2025-04-23,0.020000,privateSale,false,cliff
INIT,initia,2025-04-24,0.050000,airdrop,true,cliff
INIT,initia,2025-04-24,0.038750,noncirculating,true,cliff
INIT,initia,2025-04-24,0.060000,publicSale,true,cliff
REZ,renzo,2025-04-24,0.008333,insiders,true,step
REZ,renzo,2025-04-24,0.031560,privateSale,true,cliff
REZ,renzo,2025-04-24,0.023670,privateSale,true,step
MEME,memecoin-2,2025-04-25,0.050000,airdrop,true,step
AXL,axelar,2025-04-26,0.006277,insiders,false,step
AXL,axelar,2025-04-26,0.007447,noncirculating,false,step
STELLA,stellaswap,2025-04-29,0.015279,noncirculating,false,step
FLX,flowx-finance,2025-04-30,0.007750,community,false,step
NUM,numbers-protocol,2025-05-01,0.005400,community,false,step
CETUS,cetus-protocol,2025-05-02,0.008333,insiders,false,step
SUI,sui,2025-05-02,0.005478,noncirculating,true,step
SD,stader,2025-05-04,0.005903,insiders,false,step
SD,stader,2025-05-04,0.005608,privateSale,false,step
ENS,ethereum-name-service,2025-05-08,0.009375,insiders,true,step
FLR,flare-networks,2025-05-09,0.007421,airdrop,false,step
FLR,flare-networks,2025-05-09,0.009670,insiders,false,step
AGI,delysium,2025-05-10,0.008333,insiders,false,step
AGI,delysium,2025-05-10,0.011458,noncirculating,false,step
BB,bouncebit,2025-05-12,0.010500,privateSale,false,step
LAYER,solayer,2025-05-12,0.027019,noncirculating,true,step
WBT,whitebit,2025-05-13,0.098750,noncirculating,false,cliff
CYBER,cyberconnect,2025-05-14,0.008000,community,true,step
CYBER,cyberconnect,2025-05-14,0.006111,noncirculating,true,step
CYBER,cyberconnect,2025-05-14,0.012500,other,true,step
CYBER,cyberconnect,2025-05-14,0.020933,privateSale,true,step
UXD,uxd-stablecoin,2025-05-14,0.005958,insiders,false,step
APE,apecoin,2025-05-15,0.007344,noncirculating,true,step
ARB,arbitrum,2025-05-15,0.005613,insiders,true,step
CONX,connex,2025-05-15,0.013000,insiders,false,step
CONX,connex,2025-05-15,0.023225,noncirculating,false,step
PSP,paraswap,2025-05-15,0.008330,noncirculating,false,step
VANA,vana,2025-05-15,0.014283,noncirculating,false,step
QFI,quantixai,2025-05-17,0.023237,noncirculating,false,step
QFI,quantixai,2025-05-17,0.033333,privateSale,false,step
ZEX,zeta,2025-05-18,0.010694,insiders,false,step
ZEX,zeta,2025-05-18,0.008611,noncirculating,false,step
MELANIA,melania-meme,2025-05-20,0.022500,insiders,true,step
PYTH,pyth-network,2025-05-20,0.021250,insiders,true,cliff
PYTH,pyth-network,2025-05-20,0.166250,noncirculating,true,cliff
PYTH,pyth-network,2025-05-20,0.025000,privateSale,true,cliff
BICO,biconomy,2025-05-23,0.007502,community,false,step
REZ,renzo,2025-05-24,0.008333,insiders,true,step
REZ,renzo,2025-05-24,0.023670,privateSale,true,step
AXL,axelar,2025-05-27,0.006277,insiders,false,step
AXL,axelar,2025-05-27,0.007447,noncirculating,false,step
KMNO,kamino,2025-05-29,0.035000,airdrop,false,cliff
FLX,flowx-finance,2025-05-30,0.007750,community,false,step
NUM,numbers-protocol,2025-05-31,0.005400,community,false,step
SUI,sui,2025-06-01,0.005478,noncirculating,true,step
CETUS,cetus-protocol,2025-06-02,0.008333,insiders,false,step
SD,stader,2025-06-04,0.005903,insiders,false,step
SD,stader,2025-06-04,0.005608,privateSale,false,step
ENS,ethereum-name-service,2025-06-07,0.009375,insiders,true,step
AGI,delysium,2025-06-09,0.008333,insiders,false,step
AGI,delysium,2025-06-09,0.011458,noncirculating,false,step
FLR,flare-networks,2025-06-09,0.007421,airdrop,false,step
FLR,flare-networks,2025-06-09,0.009670,insiders,false,step
RESOLV,resolv,2025-06-10,0.100000,airdrop,true,cliff
RESOLV,resolv,2025-06-10,0.100000,community,true,cliff
RESOLV,resolv,2025-06-10,0.012875,community,true,step
BB,bouncebit,2025-06-11,0.010500,privateSale,false,step
UXD,uxd-stablecoin,2025-06-13,0.005958,insiders,false,step
CONX,connex,2025-06-14,0.013000,insiders,false,step
CONX,connex,2025-06-14,0.023225,noncirculating,false,step
CYBER,cyberconnect,2025-06-14,0.006111,noncirculating,true,step
PSP,paraswap,2025-06-14,0.008330,noncirculating,false,step
VANA,vana,2025-06-14,0.014283,noncirculating,false,step
APE,apecoin,2025-06-15,0.007344,noncirculating,true,step
ARB,arbitrum,2025-06-15,0.005613,insiders,true,step
QFI,quantixai,2025-06-17,0.023237,noncirculating,false,step
QFI,quantixai,2025-06-17,0.033333,privateSale,false,step
ZEX,zeta,2025-06-18,0.010694,insiders,false,step
ZEX,zeta,2025-06-18,0.008611,noncirculating,false,step
LISTA,lista,2025-06-19,0.005000,noncirculating,true,step
LISTA,lista,2025-06-20,0.015000,airdrop,true,cliff
LISTA,lista,2025-06-20,0.024688,insiders,true,step
MELANIA,melania-meme,2025-06-20,0.022500,insiders,true,step
ZRO,layerzero,2025-06-20,0.024042,insiders,true,step
BICO,biconomy,2025-06-22,0.007502,community,false,step
REZ,renzo,2025-06-23,0.008333,insiders,true,step
REZ,renzo,2025-06-23,0.023670,privateSale,true,step
BLAST,blast,2025-06-25,0.063701,insiders,true,cliff
BLAST,blast,2025-06-25,0.041299,privateSale,true,cliff
AXL,axelar,2025-06-26,0.006277,insiders,false,step
AXL,axelar,2025-06-26,0.007447,noncirculating,false,step
FLX,flowx-finance,2025-06-29,0.007750,community,false,step
NUM,numbers-protocol,2025-06-30,0.005400,community,false,step
SUI,sui,2025-07-01,0.005478,noncirculating,true,step
CETUS,cetus-protocol,2025-07-02,0.008333,insiders,false,step
SD,stader,2025-07-04,0.005903,insiders,false,step
SD,stader,2025-07-04,0.005608,privateSale,false,step
S,sonic-3,2025-07-05,0.015000,airdrop,true,cliff
S,sonic-3,2025-07-05,0.015000,noncirculating,true,step
ENS,ethereum-name-service,2025-07-08,0.009375,insiders,true,step
FLR,flare-networks,2025-07-09,0.007421,airdrop,false,step
FLR,flare-networks,2025-07-09,0.009670,insiders,false,step
AGI,delysium,2025-07-10,0.008333,insiders,false,step
AGI,delysium,2025-07-10,0.011458,noncirculating,false,step
AGI,delysium,2025-07-10,0.012778,privateSale,false,step
RESOLV,resolv,2025-07-10,0.012875,community,true,step
BB,bouncebit,2025-07-12,0.010500,privateSale,false,step
PUMP,pump-fun,2025-07-12,0.200000,community,true,cliff
PUMP,pump-fun,2025-07-12,0.010000,community,true,step
PUMP,pump-fun,2025-07-12,0.020000,insiders,true,cliff
CYBER,cyberconnect,2025-07-14,0.006111,noncirculating,true,step
UXD,uxd-stablecoin,2025-07-14,0.005958,insiders,false,step
APE,apecoin,2025-07-15,0.007344,noncirculating,true,step
ARB,arbitrum,2025-07-15,0.005613,insiders,true,step
CONX,connex,2025-07-15,0.023225,noncirculating,false,step
PSP,paraswap,2025-07-15,0.008330,noncirculating,false,step
VANA,vana,2025-07-15,0.014283,noncirculating,false,step
DBR,debridge,2025-07-17,0.016667,insiders,false,step
DBR,debridge,2025-07-17,0.042500,noncirculating,false,step
DBR,debridge,2025-07-17,0.014167,privateSale,false,step
QFI,quantixai,2025-07-17,0.023237,noncirculating,false,step
QFI,quantixai,2025-07-17,0.033333,privateSale,false,step
ZEX,zeta,2025-07-18,0.010694,insiders,false,step
ZEX,zeta,2025-07-18,0.008611,noncirculating,false,step
MELANIA,melania-meme,2025-07-20,0.022500,insiders,true,step
ZRO,layerzero,2025-07-20,0.024042,insiders,true,step
KAITO,kaito,2025-07-22,0.008348,noncirculating,true,step
BICO,biconomy,2025-07-23,0.007502,community,false,step
REZ,renzo,2025-07-24,0.008333,insiders,true,step
REZ,renzo,2025-07-24,0.023670,privateSale,true,step
AXL,axelar,2025-07-27,0.006277,insiders,false,step
AXL,axelar,2025-07-27,0.007447,noncirculating,false,step
STELLA,stellaswap,2025-07-29,0.015279,noncirculating,false,step
FLX,flowx-finance,2025-07-30,0.007750,community,false,step
RHEA,rhea-2,2025-07-30,0.040000,airdrop,false,cliff
RHEA,rhea-2,2025-07-30,0.086000,community,false,cliff
RHEA,rhea-2,2025-07-30,0.030000,insiders,false,cliff
RHEA,rhea-2,2025-07-30,0.060000,noncirculating,false,cliff
NUM,numbers-protocol,2025-07-31,0.005400,community,false,step
SUI,sui,2025-08-01,0.005478,noncirculating,true,step
CETUS,cetus-protocol,2025-08-02,0.008333,insiders,false,step
SD,stader,2025-08-04,0.005903,insiders,false,step
ENS,ethereum-name-service,2025-08-07,0.009375,insiders,true,step
FLR,flare-networks,2025-08-08,0.007421,airdrop,false,step
FLR,flare-networks,2025-08-08,0.009670,insiders,false,step
AGI,delysium,2025-08-09,0.008333,insiders,false,step
AGI,delysium,2025-08-09,0.011458,noncirculating,false,step
RESOLV,resolv,2025-08-09,0.012875,community,true,step
BB,bouncebit,2025-08-11,0.010500,privateSale,false,step
LAYER,solayer,2025-08-11,0.027019,noncirculating,true,step
PUMP,pump-fun,2025-08-11,0.010000,community,true,step
UXD,uxd-stablecoin,2025-08-13,0.005958,insiders,false,step
CONX,connex,2025-08-14,0.023225,noncirculating,false,step
CYBER,cyberconnect,2025-08-14,0.008000,community,true,step
CYBER,cyberconnect,2025-08-14,0.006111,noncirculating,true,step
CYBER,cyberconnect,2025-08-14,0.012500,other,true,step
CYBER,cyberconnect,2025-08-14,0.020933,privateSale,true,step
PSP,paraswap,2025-08-14,0.008330,noncirculating,false,step
REX,etherex,2025-08-14,0.070000,community,false,cliff
REX,etherex,2025-08-14,0.087500,insiders,false,cliff
REX,etherex,2025-08-14,0.192500,noncirculating,false,cliff
VANA,vana,2025-08-14,0.014283,noncirculating,false,step
APE,apecoin,2025-08-15,0.007344,noncirculating,true,step
ARB,arbitrum,2025-08-15,0.005613,insiders,true,step
QFI,quantixai,2025-08-17,0.029592,noncirculating,false,step
ZEX,zeta,2025-08-18,0.010694,insiders,false,step
ZEX,zeta,2025-08-18,0.008611,noncirculating,false,step
MELANIA,melania-meme,2025-08-19,0.022500,insiders,true,step
ZRO,layerzero,2025-08-19,0.024042,insiders,true,step
KAITO,kaito,2025-08-21,0.018750,community,true,step
KAITO,kaito,2025-08-21,0.008348,noncirculating,true,step
BICO,biconomy,2025-08-22,0.007502,community,false,step
REZ,renzo,2025-08-23,0.008333,insiders,true,step
REZ,renzo,2025-08-23,0.023670,privateSale,true,step
AXL,axelar,2025-08-26,0.006277,insiders,false,step
AXL,axelar,2025-08-26,0.007447,noncirculating,false,step
FLX,flowx-finance,2025-08-29,0.007750,community,false,step
NUM,numbers-protocol,2025-08-30,0.005400,community,false,step
SUI,sui,2025-08-31,0.005478,noncirculating,true,step
CETUS,cetus-protocol,2025-09-01,0.008333,insiders,false,step
SD,stader,2025-09-03,0.005903,insiders,false,step
ENS,ethereum-name-service,2025-09-07,0.009375,insiders,true,step
FLR,flare-networks,2025-09-08,0.007421,airdrop,false,step
FLR,flare-networks,2025-09-08,0.009670,insiders,false,step
AGI,delysium,2025-09-09,0.008333,insiders,false,step
AGI,delysium,2025-09-09,0.011458,noncirculating,false,step
RESOLV,resolv,2025-09-09,0.012875,community,true,step
BB,bouncebit,2025-09-11,0.010500,privateSale,false,step
PUMP,pump-fun,2025-09-11,0.010000,community,true,step
CYBER,cyberconnect,2025-09-13,0.006111,noncirculating,true,step
UXD,uxd-stablecoin,2025-09-13,0.005958,insiders,false,step
APE,apecoin,2025-09-14,0.007344,noncirculating,true,step
ARB,arbitrum,2025-09-14,0.005613,insiders,true,step
CONX,connex,2025-09-14,0.023225,noncirculating,false,step
PSP,paraswap,2025-09-14,0.008330,noncirculating,false,step
VANA,vana,2025-09-14,0.014283,noncirculating,false,step
QFI,quantixai,2025-09-16,0.036944,noncirculating,false,step
ASTER,aster-2,2025-09-17,0.088000,airdrop,true,cliff
ASTER,aster-2,2025-09-17,0.070000,noncirculating,true,cliff
